x_speed,y_speed,speed,inbound_x_velocities,inbound_y_velocities,inbound_velocities,outbound_x_velocities,outbound_y_velocities,outbound_velocities,corrected_average_inbound_x_velocities ,corrected_average_inbound_y_velocities,corrected_average_inbound_velocities,corrected_average_outbound_x_velocities,corrected_average_outbound_y_velocities,corrected_average_outbound_velocities,contact_time,deformation
-6.692279346009984,0.0,10.038419019014976,10.038419019014976,0.0,10.038419019014976,-13.384558692019969,-6.692279346009984,14.964391542096163,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,55.69086322744921,-30.115257057044932,-46.84595542206989,55.69086322744921,-13.384558692019969,0.0,13.384558692019969,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,31.56741854035515,-16.730698365024963,-26.769117384039937,31.56741854035515,-6.692279346009984,-3.346139673004992,7.482195771048081,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,13.796487309869322,13.384558692019969,-3.346139673004992,13.796487309869322,-10.038419019014976,-3.346139673004992,10.581422735746813,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,39.16556073187693,36.80753640305492,13.384558692019969,39.16556073187693,-10.038419019014976,-3.346139673004992,10.581422735746813,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,16.730698365024963,16.730698365024963,0.0,16.730698365024963,-10.038419019014976,0.0,10.038419019014976,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,14.964391542096163,13.384558692019969,-6.692279346009984,14.964391542096163,-10.038419019014976,0.0,10.038419019014976,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,13.384558692019969,13.384558692019969,0.0,13.384558692019969,-16.730698365024963,-3.346139673004992,17.062031487859436,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,13.384558692019969,13.384558692019969,0.0,13.384558692019969,-6.692279346009984,0.0,6.692279346009984,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
-6.692279346009984,0.0,13.384558692019969,13.384558692019969,0.0,13.384558692019969,-13.384558692019969,0.0,13.384558692019969,13.719172659320465,-2.543066151483794,15.975707731332431,-10.788415842274716,-1.442301583191807,11.257655553130677,0.01,0.19039534739398406
